Issuer,ISIN,currency,Moody__Rating,country,annc_date,amt,yield_issue,coupon,ROA,at,moody_21,leverage,investment_grade,sic_str,industry_sector,ROA_impute,at_impute,leverage_impute,ROA_missing,at_missing,leverage_missing,issue_dt1,mat_dt1,issue_year,duration,amt_log,at_log,greenid,country_AS,country_AU,country_AZ,country_BA,country_BE,country_BH,country_BL,country_BR,country_BS,country_BU,country_BV,country_CA,country_CB,country_CC,country_CE,country_CH,country_CI,country_CO,country_CY,country_DN,country_EA,country_EC,country_FN,country_FR,country_GA,country_GE,country_GG,country_GR,country_HK,country_HU,country_IC,country_ID,country_IM,country_IN,country_IR,country_IS,country_IT,country_JE,country_JO,country_JP,country_KU,country_KZ,country_LE,country_LI,country_LS,country_LV,country_LX,country_LY,country_MA,country_MI,country_MO,country_MT,country_MV,country_MX,country_NI,country_NO,country_NT,country_NZ,country_OM,country_PA,country_PE,country_PH,country_PL,country_PO,country_PR,country_QA,country_RU,country_SA,country_SD,country_SG,country_SK,country_SL,country_SP,country_SV,country_SW,country_SZ,country_TG,country_TH,country_TK,country_TW,country_UA,country_UE,country_UK,country_UR,country_US,country_VT,country_WG,industry_sector_Educational Services,"industry_sector_Engineering, Management, Research","industry_sector_Finance, Insurance, Real Estate",industry_sector_Investment & Holding Companies,industry_sector_Legal Services,industry_sector_Manufacturing,industry_sector_Other,industry_sector_Public Administration,industry_sector_Real Estate,industry_sector_Retail Trade,industry_sector_Services,industry_sector_Transportation & Utilities,industry_sector_Wholesale Trade,propensity_score
BNP Paribas SA,FR0013405362,AU,Baa1,FR,2019-02-21,70.92,3.599,3.599,0.36,,14.0,9.045383281537163,1,6000.0,"Finance, Insurance, Real Estate",0.36,1000244.3,9.045383281537163,0,1,0,2019-02-28,2024-02-28,2019,5.002739726027397,4.2615524812060075,13.815754828127888,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.030000100542820526
Nordea AB,XS1368356538,AU,NR,SW,2016-02-15,21.399,4.2,4.2,0.55,5857321.8,,42.160218671691055,0,6000.0,"Finance, Insurance, Real Estate",0.55,5857321.8,42.160218671691055,0,0,0,2016-02-22,2025-10-14,2016,9.64931506849315,3.0633441919640108,15.583203026366101,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02675566736496698
Vicinity Centres,AU3CB0264505,AU,A2,AU,2019-06-19,154.823,2.652,2.6,,15483.3,16.0,,1,6798.0,Investment & Holding Companies,3.16,15483.3,46.791151967825336,1,0,1,2019-06-27,2025-06-27,2019,6.005479452054795,5.042282528930258,9.647517302719027,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.09172966735077911
Bank of Queensland Ltd,AU3CB0284149,AU,NR,AU,2021-10-20,93.938,2.134,2.1,,91382.0,,,0,6000.0,"Finance, Insurance, Real Estate",0.9,91382.0,24.06358221360299,1,0,1,2021-10-27,2026-10-27,2021,5.002739726027397,4.542634990186985,11.422803801505024,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.019242025944362168
Unilever PLC,XS1048655184,STG,A1,US,2014-03-19,413.4,2.072,2.0,,61832.3,17.0,,1,2099.0,Manufacturing,5.25,61832.3,34.980192839524626,1,0,1,2014-03-26,2018-12-19,2014,4.736986301369863,6.024415647247668,11.03218116063158,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.010212942716687167
ING Groep NV,XS1927765468,STG,NR,NT,2018-12-28,76.23,3.399,3.399,0.52,,,18.71810681834838,0,6000.0,"Finance, Insurance, Real Estate",0.52,1000244.3,18.71810681834838,0,1,0,2018-12-28,2030-12-28,2018,12.008219178082191,4.333755086000182,13.815754828127888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.061318536010412185
Orsted A/S,XS1997070781,STG,Baa1,DN,2019-05-09,455.455,2.186,2.125,9.69,257104.0,14.0,28.917906972412123,1,4922.0,Transportation & Utilities,9.69,257104.0,28.917906972412123,0,0,0,2019-05-16,2027-05-17,2019,8.008219178082191,6.121296919284034,12.457235951281534,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.09958900444379724
Orsted A/S,XS1997070864,STG,Baa1,DN,2019-05-09,390.39,2.623,2.5,9.69,257104.0,14.0,28.917906972412123,1,4922.0,Transportation & Utilities,9.69,257104.0,28.917906972412123,0,0,0,2019-05-16,2033-05-16,2019,14.01095890410959,5.967146239456776,12.457235951281534,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.08338193105254754
Orsted A/S,XS1997071086,STG,Baa1,DN,2019-05-09,325.325,0.38,0.375,9.69,257104.0,14.0,28.917906972412123,1,4922.0,Transportation & Utilities,9.69,257104.0,28.917906972412123,0,0,0,2019-05-16,2034-05-16,2019,15.01095890410959,5.784824682662821,12.457235951281534,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.14186912778907732
SSE PLC,XS2057092236,STG,Baa1,UK,2019-09-20,436.695,2.301,2.25,0.64,25761.4,14.0,43.16576307651759,1,4911.0,Transportation & Utilities,0.64,25761.4,43.16576307651759,0,0,0,2019-09-27,2035-09-27,2019,16.01095890410959,6.079235010918298,10.156632526567588,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.04028994763882211
CPI Property Group SA,XS2106589471,STG,Baa2,CC,2020-01-15,65.18,2.985,2.75,6.24,,13.0,54.33176514546783,1,6798.0,Investment & Holding Companies,6.24,43137.5,54.33176514546783,0,1,0,2020-01-22,2028-01-22,2020,8.005479452054795,4.177152673409416,10.672147967406259,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1957744763324455
Barclays PLC,XS2251641267,STG,Baa2,UK,2020-10-27,521.72,1.702,1.7,0.11,1379666.0,13.0,16.541880720432147,1,6000.0,"Finance, Insurance, Real Estate",0.11,1379666.0,16.541880720432147,0,0,0,2020-11-03,2026-11-03,2020,6.002739726027397,6.257131045502082,14.137351998854138,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.02879168197534062
Tritax Big Box REIT PLC,XS2263535853,STG,Baa1,UK,2020-11-20,332.05,1.632,1.5,,5593.9,14.0,,1,6798.0,Investment & Holding Companies,3.16,5593.9,46.791151967825336,1,0,1,2020-11-27,2033-11-27,2020,13.008219178082191,5.805285559986722,8.62943199730609,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.12157306475452612
Workspace Group PLC,XS2306564019,STG,NR,UK,2021-03-04,416.82,2.276,2.25,,2511.6,,31.60885695777634,0,6798.0,Investment & Holding Companies,3.16,2511.6,31.60885695777634,1,0,0,2021-03-11,2028-03-11,2021,7.005479452054795,6.032654473932845,7.828675279239954,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.1196628930119024
CaixaBank SA,XS2348693297,STG,Baa3,SP,2021-05-26,705.9,1.519,1.5,0.79,,12.0,22.956613161316454,1,6000.0,"Finance, Insurance, Real Estate",0.79,1000244.3,22.956613161316454,0,1,0,2021-06-03,2026-12-03,2021,5.504109589041096,6.5594735844014265,13.815754828127888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.07147492951975694
Swedbank AB,XS2350031048,STG,Baa1,SW,2021-06-01,495.11,1.387,1.375,0.73,2750504.0,14.0,40.09426017362677,1,6000.0,"Finance, Insurance, Real Estate",0.73,2750504.0,40.09426017362677,0,0,0,2021-06-08,2027-12-08,2021,6.504109589041096,6.204779960103212,14.827294725577632,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.05464056366737232
